event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,revenue
2019-11-01 02:22:33+00:00,purchase,1005115,2053013555631882655,electronics.smartphone,apple,175,556688434,76e17ff2-8e5f-4446-904b-645fb8e01eb9,175
2019-11-01 02:22:40+00:00,purchase,14400024,2053013558492398155,,xiaomi,220,554425254,0bc4ee0e-35f7-4c08-973a-069b2eccf5a6,220
2019-11-01 02:22:52+00:00,purchase,7203227,2053013553165631753,,lego,235,513368484,89d63f14-1572-4d5c-b092-f08d51714c97,235
2019-11-01 02:22:58+00:00,purchase,12716717,2053013553559896355,,kapsen,185,517043718,91b42ee9-0924-442c-87d1-ed35577e6a4d,185
2019-11-01 02:23:03+00:00,purchase,1004741,2053013555631882655,electronics.smartphone,xiaomi,305,514526295,ea2b5773-5ec9-52bf-5c30-42125eb2314e,305
2019-11-01 02:23:14+00:00,purchase,1801881,2053013554415534427,electronics.video.tv,samsung,255,516426931,967e0822-8203-4be7-b597-5b7e5fed9cdc,255
2019-11-01 02:23:22+00:00,purchase,8800093,2053013555573162395,electronics.telephone,nokia,315,514280319,4a5bf16c-4402-4f26-8c17-c66dfe46a93e,315
2019-11-01 02:23:25+00:00,purchase,26403394,2053013563651392361,,,320,559793011,c2c3856d-6459-40d0-b05a-680e3672f01b,320
2019-11-01 02:23:47+00:00,purchase,1005115,2053013555631882655,electronics.smartphone,apple,175,564133858,ef95cac1-6580-44f0-a10b-c7e836982154,175
2019-11-01 02:23:52+00:00,purchase,1005105,2053013555631882655,electronics.smartphone,apple,125,566293095,b97a14db-7470-4524-9d62-4d81f8388602,125
2019-11-01 02:23:55+00:00,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130,523238909,43e9b0a9-55fe-40bb-8748-80e4a27cf0e6,130
2019-11-01 02:23:55+00:00,purchase,1004739,2053013555631882655,electronics.smartphone,xiaomi,295,516298129,14fb3494-eb9c-4e13-b559-ae47c1297f01,295
2019-11-01 02:24:01+00:00,purchase,1004836,2053013555631882655,electronics.smartphone,samsung,280,528237371,fa15dd11-c402-43e6-b1b2-a7e62211a917,280
2019-11-01 02:24:03+00:00,purchase,28100993,2053013564918072245,,,315,521693054,0bd362fb-38f4-4353-a34d-853344ffa90e,315
2019-11-01 02:24:07+00:00,purchase,4802401,2053013554658804075,electronics.audio.headphone,samsung,105,560932165,ce409a70-9e3e-49ef-b0e2-8c7359f0e965,105
2019-11-01 02:24:15+00:00,purchase,4804055,2053013554658804075,electronics.audio.headphone,apple,125,545011928,bae3dd56-f6c1-4e8e-abf2-f6b8143a679d,125
2019-11-01 02:24:25+00:00,purchase,18700068,2053013555380224399,,,190,566174850,ee27e639-309d-4f5c-ac92-0ab5e3485d44,190
2019-11-01 02:24:25+00:00,purchase,8800494,2053013555573162395,electronics.telephone,texet,320,514960497,79e16fc6-7b96-7b83-6e41-4342d16d60bc,320
2019-11-01 02:24:28+00:00,purchase,1201504,2172371436436455782,electronics.tablet,samsung,120,515849878,f6843fd3-5502-4c64-801f-c296faeefaee,120
2019-11-01 02:24:36+00:00,purchase,1004462,2053013555631882655,electronics.smartphone,huawei,160,516475820,845edc43-46c2-4d44-b1bd-8b6f8d97c86c,160
2019-11-01 02:24:50+00:00,purchase,23000067,2164367422893589471,,shell,185,540801209,44ac6d85-d173-4c21-962f-411e56d0e45e,185
2019-11-01 02:25:17+00:00,purchase,1801690,2053013554415534427,electronics.video.tv,samsung,300,516426931,967e0822-8203-4be7-b597-5b7e5fed9cdc,300
2019-11-01 02:25:18+00:00,purchase,1005115,2053013555631882655,electronics.smartphone,apple,175,548865098,8d609456-9c45-4544-8f16-55b70e7332cf,175
2019-11-01 02:25:31+00:00,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130,564133858,ef95cac1-6580-44f0-a10b-c7e836982154,130
2019-11-01 02:25:36+00:00,purchase,16700794,2053013559901684381,furniture.kitchen.chair,fly,320,546273062,e200d925-6aa9-4e5f-8a7f-a2e352783766,320
2019-11-01 02:25:46+00:00,purchase,1701474,2053013553031414015,computers.peripherals.monitor,acer,220,515936079,1eb8856c-6e8c-41cf-b5e5-cf86a76518cb,220
2019-11-01 02:25:52+00:00,purchase,1005205,2053013555631882655,electronics.smartphone,oppo,125,525970979,0b0cf432-562f-fdef-bbcb-ce95181ef34e,125
2019-11-01 02:25:53+00:00,purchase,1801631,2053013554415534427,electronics.video.tv,artel,255,565274818,7224e262-cf3a-41bf-9fca-d68b6a588206,255
2019-11-01 02:25:54+00:00,purchase,1801631,2053013554415534427,electronics.video.tv,artel,255,565274818,7224e262-cf3a-41bf-9fca-d68b6a588206,255
2019-11-01 02:26:21+00:00,purchase,12703014,2053013553559896355,,cordiant,170,512691830,55054189-227a-4c3e-b8b8-9d0d3ef647f4,170
2019-11-01 02:26:21+00:00,purchase,2701697,2053013563911439225,appliances.kitchen.refrigerators,bosch,335,514217834,e2c87019-8b3c-4f5d-95a6-fabdef4eb4b0,335
2019-11-01 02:26:31+00:00,purchase,1005186,2053013555631882655,electronics.smartphone,samsung,280,541898462,11967b9d-a991-4bdf-9fc8-54131a9120d9,280
2019-11-01 02:26:37+00:00,purchase,1005118,2053013555631882655,electronics.smartphone,apple,190,564195480,13fe2546-9524-4b3f-9447-c93027fdeb8e,190
2019-11-01 02:26:42+00:00,purchase,12719961,2053013553559896355,,kapsen,155,512653939,b006d15c-0c8d-4e13-aa47-fc5453ad65f6,155
2019-11-01 02:26:50+00:00,purchase,1005162,2053013555631882655,electronics.smartphone,xiaomi,160,554029528,734d90b8-4d18-4136-bcf8-d261b1fa2390,160
2019-11-01 02:27:32+00:00,purchase,1004720,2053013555631882655,electronics.smartphone,huawei,200,565965506,4dd1b4a2-5118-43cc-ba44-37df3a1789e5,200
2019-11-01 02:27:33+00:00,purchase,1004833,2053013555631882655,electronics.smartphone,samsung,265,542633023,ff1c1e4a-7cfb-467b-ae0a-490a4186e870,265
2019-11-01 02:27:45+00:00,purchase,1003309,2053013555631882655,electronics.smartphone,apple,145,542414491,e1add8fa-fbf2-4e68-ab64-49470df6abf6,145
2019-11-01 02:27:46+00:00,purchase,1005104,2053013555631882655,electronics.smartphone,apple,120,564195480,13fe2546-9524-4b3f-9447-c93027fdeb8e,120
2019-11-01 02:27:56+00:00,purchase,1801881,2053013554415534427,electronics.video.tv,samsung,255,516426931,967e0822-8203-4be7-b597-5b7e5fed9cdc,255
2019-11-01 02:28:00+00:00,purchase,1002524,2053013555631882655,electronics.smartphone,apple,220,518277746,9c97cd1c-c40e-4be5-84c5-6fc24b879c86,220
2019-11-01 02:28:17+00:00,purchase,1005121,2053013555631882655,electronics.smartphone,apple,205,550527531,04bc8007-cbe5-4bec-bcda-de70d11baa62,205
2019-11-01 02:28:23+00:00,purchase,3700790,2053013565983425517,appliances.environment.vacuum,bosch,300,512522408,cb6c81ba-d37f-4be2-948b-b737e1ce4570,300
2019-11-01 02:28:37+00:00,purchase,1005100,2053013555631882655,electronics.smartphone,samsung,100,547422663,bb35cca0-b716-4553-9a8d-416951ede1ff,100
2019-11-01 02:28:49+00:00,purchase,1307074,2053013558920217191,computers.notebook,acer,220,558698483,489efdbc-16ee-4df3-b36e-c6de5f4586e2,220
2019-11-01 02:29:05+00:00,purchase,28721741,2053013565882762215,,respect,305,554692011,74af8b51-ffd0-426c-9e71-c0143fddf74c,305
2019-11-01 02:29:39+00:00,purchase,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,325,519178326,94892a83-8e4e-428c-9401-78b63441e82b,325
2019-11-01 02:29:44+00:00,purchase,12700975,2053013553559896355,,nokian,225,561782205,919bcfdf-3610-4668-bbf3-61dcd661a88a,225
2019-11-01 02:29:59+00:00,purchase,29100044,2053013565916316649,appliances.personal.massager,vitek,320,558345718,5b7b6596-b396-4ed8-9f0a-44cb840c9c93,320
2019-11-01 02:30:03+00:00,purchase,4400597,2053013555095011711,appliances.kitchen.coffee_machine,vinzer,335,515838774,6d52d764-78e0-4b10-84f0-ac1d661af407,335
2019-11-01 02:30:06+00:00,purchase,12706655,2053013553559896355,,nokian,125,516078570,b3927af1-79e5-449e-85ab-75c68f16bb90,125
2019-11-01 02:30:25+00:00,purchase,28721757,2053013565782098913,apparel.shoes,respect,135,542347627,4223a781-50df-4f2f-8f13-35d5bc6f0174,135
2019-11-01 02:30:28+00:00,purchase,1005105,2053013555631882655,electronics.smartphone,apple,125,515534826,def04248-6838-4649-91d7-7d57f293eba3,125
2019-11-01 02:30:29+00:00,purchase,1005176,2053013555631882655,electronics.smartphone,samsung,230,519040762,fc891c1e-00e3-47e7-9d2e-47594b8b92f6,230
2019-11-01 02:30:37+00:00,purchase,1004858,2053013555631882655,electronics.smartphone,samsung,140,560277471,1d2b592f-473a-42c7-9c4f-ed85e14377aa,140
2019-11-01 02:30:42+00:00,purchase,1004402,2053013555631882655,electronics.smartphone,xiaomi,110,519126099,0bde8c79-a069-4293-9a7f-0e80f3c630b6,110
2019-11-01 02:30:46+00:00,purchase,17800113,2053013559868129947,computers.desktop,zeta,165,527916719,ca4405b2-a874-46fe-860d-102f8ffcac35,165
2019-11-01 02:30:47+00:00,purchase,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,325,565620308,66848658-196f-4162-abe0-dc38bc2a091e,325
2019-11-01 02:31:14+00:00,purchase,1004739,2053013555631882655,electronics.smartphone,xiaomi,295,554279958,1041423c-30c4-4c68-ad8b-d4e34ce158ee,295
2019-11-01 02:31:16+00:00,purchase,1002544,2053013555631882655,electronics.smartphone,apple,320,523893477,72093337-5bdb-4c9c-a9cb-d5302e53957e,320
2019-11-01 02:31:19+00:00,purchase,3900841,2053013552326770905,appliances.environment.water_heater,haier,305,552405813,3a223900-94b9-4a1c-8ed6-8ca1a4111d3f,305
2019-11-01 02:31:37+00:00,purchase,15100337,2053013557024391671,,,285,525589257,347a6bff-172c-4a08-a5b4-3cc1088efc8f,285
2019-11-01 02:31:43+00:00,purchase,28716454,2053013565782098913,apparel.shoes,respect,120,541022499,4e68309a-146a-448d-a72b-a480511a511b,120
2019-11-01 02:31:55+00:00,purchase,1005115,2053013555631882655,electronics.smartphone,apple,175,560902341,2db6bfe2-74db-4400-b051-b2d2df8730a0,175
2019-11-01 02:32:39+00:00,purchase,1004836,2053013555631882655,electronics.smartphone,samsung,280,513114259,73216432-6c89-46f0-b013-dc4e3dfdb359,280
2019-11-01 02:32:45+00:00,purchase,7300440,2053013552863641845,,transcend,300,552026815,f743825e-6c13-4514-b703-447e22dced73,300
2019-11-01 02:32:52+00:00,purchase,34800610,2062461754293617058,,carfashion,150,512393153,3edf24ba-e03e-4dc5-bbb8-f7adde4041cf,150
2019-11-01 02:33:01+00:00,purchase,11600160,2053013554566529381,computers.desktop,microlab,150,565960289,5dd251eb-89c6-4565-bd9d-829d17e60ead,150
2019-11-01 02:33:04+00:00,purchase,3100491,2053013555262783879,appliances.kitchen.blender,polaris,305,514215660,4804ca60-be50-4bdd-b522-b28d11c04cc8,305
2019-11-01 02:33:10+00:00,purchase,1801700,2053013554415534427,electronics.video.tv,sony,100,513070340,7d4d87d3-4f1a-43d5-8b0e-1dbc854cad40,100
2019-11-01 02:33:17+00:00,purchase,1801995,2053013554415534427,electronics.video.tv,haier,325,516426931,6aa0ddcb-3d76-490b-b88f-da9714288ed1,325
2019-11-01 02:33:48+00:00,purchase,1003304,2053013555631882655,electronics.smartphone,apple,120,566297736,94158a32-3c42-4aeb-a4f3-b849b4dc16ed,120
2019-11-01 02:33:48+00:00,purchase,1801881,2053013554415534427,electronics.video.tv,samsung,255,513451673,36b39256-7dd3-44be-af63-3602960ef99e,255
2019-11-01 02:33:52+00:00,purchase,5100577,2053013553341792533,electronics.clocks,samsung,235,555749528,43aebce0-792a-412d-916b-87023f372270,235
2019-11-01 02:34:05+00:00,purchase,1002629,2053013555631882655,electronics.smartphone,apple,245,523893477,72093337-5bdb-4c9c-a9cb-d5302e53957e,245
2019-11-01 02:34:10+00:00,purchase,1005100,2053013555631882655,electronics.smartphone,samsung,100,547834029,943949e4-82d0-419a-add8-73a390673602,100
2019-11-01 02:34:11+00:00,purchase,6700940,2053013554247762257,computers.components.videocards,gigabyte,300,515749131,37c6388c-c9d4-4712-872f-237492808dcd,300
2019-11-01 02:34:16+00:00,purchase,1004741,2053013555631882655,electronics.smartphone,xiaomi,305,566298023,1a12c336-30c2-4fd1-b23a-6bdff5707336,305
2019-11-01 02:34:16+00:00,purchase,1004249,2053013555631882655,electronics.smartphone,apple,345,563226983,79aa90f1-598f-4ab8-9cdd-a4ae27884430,345
2019-11-01 02:34:17+00:00,purchase,1004219,2053013555631882655,electronics.smartphone,xiaomi,195,544404842,b5c45cb9-24d7-4641-b419-c19f37cfd6f1,195
2019-11-01 02:34:35+00:00,purchase,1005098,2053013555631882655,electronics.smartphone,samsung,340,555843679,61b0a699-8ed4-45a9-aa5f-9a68a401ea1e,340
2019-11-01 02:34:37+00:00,purchase,1004834,2053013555631882655,electronics.smartphone,samsung,270,513376954,7b36bc83-1949-40ed-be30-f292397257d8,270
2019-11-01 02:34:53+00:00,purchase,4802888,2053013554658804075,electronics.audio.headphone,apple,290,516298129,c24efc64-a669-44cf-a71f-ea14e1f3e283,290
2019-11-01 02:35:02+00:00,purchase,4804409,2053013554658804075,electronics.audio.headphone,elari,145,545703807,7ae9411f-9ab9-47fc-8cf8-a3752e2c418d,145
2019-11-01 02:35:05+00:00,purchase,2800382,2053013563835941749,appliances.kitchen.refrigerators,,260,544591928,5678c1ab-675d-4fb3-b096-274e40cd9a93,260
2019-11-01 02:35:11+00:00,purchase,1004720,2053013555631882655,electronics.smartphone,huawei,200,512823102,555d214f-ade9-40a8-a8f2-76565278b57a,200
2019-11-01 02:35:38+00:00,purchase,1003772,2053013555631882655,electronics.smartphone,huawei,210,558997994,b729bb75-1e05-45ef-a1b2-efe530dd5fb5,210
2019-11-01 02:35:44+00:00,purchase,1004806,2053013555631882655,electronics.smartphone,xiaomi,130,523975579,c8e1bebc-32be-480d-9509-58f140e50d46,130
2019-11-01 02:35:50+00:00,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130,546956050,c7de47ef-de14-4b6f-8079-0cae818e23da,130
2019-11-01 02:35:53+00:00,purchase,1004833,2053013555631882655,electronics.smartphone,samsung,265,562614956,89e4edbb-826a-4782-b790-30c2c3eb28f6,265
2019-11-01 02:36:02+00:00,purchase,1005105,2053013555631882655,electronics.smartphone,apple,125,540541755,9e3abdbe-290e-46d0-9797-82be0c5ee7f9,125
2019-11-01 02:36:03+00:00,purchase,12702930,2053013553559896355,,cordiant,250,514784807,ce75af01-4c57-4951-8888-38a4d37d8f9c,250
2019-11-01 02:36:15+00:00,purchase,12706656,2053013553559896355,,nokian,130,540952151,f49c44f1-5392-44e7-8e74-1dc1fdec21a2,130
2019-11-01 02:36:17+00:00,purchase,1005107,2053013555631882655,electronics.smartphone,apple,135,530588589,0433e1f1-2472-450e-ad6a-efbd20be48d6,135
2019-11-01 02:36:22+00:00,purchase,4804607,2053013554658804075,electronics.audio.headphone,elari,135,545703807,7ae9411f-9ab9-47fc-8cf8-a3752e2c418d,135
2019-11-01 02:36:31+00:00,purchase,1004750,2053013555631882655,electronics.smartphone,samsung,100,566298201,540391df-9b06-4f81-af8b-0ca8b7b044b0,100
2019-11-01 02:36:38+00:00,purchase,5100816,2053013553375346967,,xiaomi,180,566298502,228a0f4c-2eed-42af-9a87-d8f0cd21ba9a,180
2019-11-01 02:37:10+00:00,purchase,4804607,2053013554658804075,electronics.audio.headphone,elari,135,545703807,7ae9411f-9ab9-47fc-8cf8-a3752e2c418d,135
2019-11-01 02:37:17+00:00,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,185,520240010,cf885b84-67da-44e5-aa82-f326d2574829,185
2019-11-01 02:37:20+00:00,purchase,1005160,2053013555631882655,electronics.smartphone,xiaomi,150,516972782,5d346a92-2462-485c-b214-adedd37449f9,150
2019-11-01 02:37:21+00:00,purchase,1002544,2053013555631882655,electronics.smartphone,apple,320,544134586,a41e8849-ca5b-49b3-bea9-99f1cb3dcb30,320
2019-11-01 02:37:32+00:00,purchase,28716999,2053013565228450757,apparel.shoes,respect,345,561987774,9b80c389-db35-4d76-b693-e108dd84487a,345
2019-11-01 02:37:34+00:00,purchase,1004565,2053013555631882655,electronics.smartphone,huawei,175,523893477,ff2a1cc2-f53d-41bb-8930-0a54536d68d6,175
2019-11-01 02:37:44+00:00,purchase,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,325,512758377,4046f9f3-9ea4-4f14-8ad7-31421f32e9d8,325
2019-11-01 02:37:46+00:00,purchase,1004887,2053013555631882655,electronics.smartphone,oppo,285,519233119,94cb0274-a644-4781-8b35-3aae0bd95e71,285
2019-11-01 02:38:14+00:00,purchase,10201178,2053013553224352013,kids.dolls,llorens,240,531728455,87513601-6c35-4586-8373-39af77b618b5,240
2019-11-01 02:38:15+00:00,purchase,1005160,2053013555631882655,electronics.smartphone,xiaomi,150,547660570,7fb4da03-d55e-4111-97de-74eddfacde70,150
2019-11-01 02:38:27+00:00,purchase,3800979,2053013566176363511,appliances.iron,tefal,245,556886471,b95ea97f-1c1b-4e2f-9817-89f52af04bd8,245
2019-11-01 02:38:43+00:00,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,185,512527352,78401f94-5684-4eb3-9ba0-62724ef18c7b,185
2019-11-01 02:38:46+00:00,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,185,555471943,91283eb6-b9d7-4239-a8bb-0bd37d01a3a1,185
2019-11-01 02:38:49+00:00,purchase,8800929,2053013555573162395,electronics.telephone,bq,245,566251570,faee8dc6-91e1-4d6d-8afa-a7ef55118289,245
2019-11-01 02:38:53+00:00,purchase,4802888,2053013554658804075,electronics.audio.headphone,apple,290,516298129,f74184a2-dd76-4639-8605-510ffd3ec1eb,290
2019-11-01 02:38:54+00:00,purchase,1005223,2053013555631882655,electronics.smartphone,xiaomi,215,556989069,60e9621c-79fe-473d-b585-63b898879649,215
2019-11-01 02:38:58+00:00,purchase,17302281,2053013553853497655,,fly,255,556936796,2fef2742-0039-447b-af48-c7fdf79c74f2,255
2019-11-01 02:39:04+00:00,purchase,4804607,2053013554658804075,electronics.audio.headphone,elari,135,518625624,83a624a8-2246-43c9-a8d4-b1aab244d13c,135
2019-11-01 02:39:20+00:00,purchase,8801049,2053013555573162395,electronics.telephone,philips,345,566036483,d037363e-a1d8-4eee-8d60-15ad3f3c4c46,345
2019-11-01 02:39:20+00:00,purchase,1002544,2053013555631882655,electronics.smartphone,apple,320,547627972,469c3158-55a9-410f-8bce-d72e6f7eac22,320
2019-11-01 02:39:24+00:00,purchase,1307310,2053013558920217191,computers.notebook,acer,150,551713687,0c8605f6-189f-49cf-aec7-4db8914b41f9,150
2019-11-01 02:39:25+00:00,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130,563572407,58b60a99-23d6-432c-aaff-ecce14078e08,130
2019-11-01 02:39:33+00:00,purchase,11600406,2053013554566529381,computers.desktop,microlab,130,514663441,93ca7850-cac7-4422-b7b4-42e141779eb8,130
2019-11-01 02:39:36+00:00,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,185,515550869,32de2a1c-b02c-45e7-a697-4ce742d159a1,185
2019-11-01 02:39:42+00:00,purchase,12700928,2053013553559896355,,nokian,240,516078570,828c6fdc-7e81-4097-a686-3e1a450eb636,240
2019-11-01 02:39:42+00:00,purchase,4804409,2053013554658804075,electronics.audio.headphone,elari,145,554174428,6eb232b1-0ff0-433e-9f92-ad416b33564c,145
2019-11-01 02:39:44+00:00,purchase,1005160,2053013555631882655,electronics.smartphone,xiaomi,150,547660570,7fb4da03-d55e-4111-97de-74eddfacde70,150
2019-11-01 02:39:44+00:00,purchase,12703688,2053013553559896355,,matador,290,530773499,fe206fd9-f35a-46c8-a7ac-85d3c95486f4,290
2019-11-01 02:39:49+00:00,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,185,558997994,b729bb75-1e05-45ef-a1b2-efe530dd5fb5,185
2019-11-01 02:39:50+00:00,purchase,6100216,2053013560866374351,auto.accessories.radar,ibox,180,527260811,48578338-a3f2-4bbd-a050-27c33a1b85c2,180
2019-11-01 02:39:54+00:00,purchase,4804607,2053013554658804075,electronics.audio.headphone,elari,135,518625624,83a624a8-2246-43c9-a8d4-b1aab244d13c,135
2019-11-01 02:39:55+00:00,purchase,4201417,2053013552351936731,appliances.environment.air_conditioner,samsung,185,566295310,da5bf11b-1a21-49ef-8202-deb17db94224,185
2019-11-01 02:39:59+00:00,purchase,1004836,2053013555631882655,electronics.smartphone,samsung,280,512527352,78401f94-5684-4eb3-9ba0-62724ef18c7b,280
2019-11-01 02:40:17+00:00,purchase,9002787,2053013553140465927,kids.toys,bestoy,285,547356072,e6bfed38-0baa-4c06-80f1-cb0083d08ceb,285
2019-11-01 02:40:21+00:00,purchase,6801076,2053013554222596431,computers.components.hdd,apacer,230,513271911,f75f411a-6a27-4c5f-bd2b-c969eaa7aa6f,230
2019-11-01 02:40:35+00:00,purchase,1801559,2053013554415534427,electronics.video.tv,philips,145,565735476,35c2bde9-42fa-4833-be24-60319a6fb827,145
2019-11-01 02:40:37+00:00,purchase,4804607,2053013554658804075,electronics.audio.headphone,elari,135,518625624,83a624a8-2246-43c9-a8d4-b1aab244d13c,135
2019-11-01 02:40:40+00:00,purchase,4501650,2053013563877884791,appliances.kitchen.hob,midea,100,516725758,f771a899-af57-44ab-b3b4-5a4975aa8efe,100
2019-11-01 02:40:43+00:00,purchase,19200012,2053013556202308035,construction.tools.saw,huter,160,514449287,70922716-1b08-40c0-9d7e-6acd845cb4fc,160
2019-11-01 02:40:47+00:00,purchase,4804056,2053013554658804075,electronics.audio.headphone,apple,130,531021848,a5199e57-73ce-40d7-957d-6a6ee745cb86,130
2019-11-01 02:40:58+00:00,purchase,5701066,2053013553970938175,auto.accessories.player,pioneer,180,565824597,45acc877-f973-4f2f-870b-bac5ffc91659,180
2019-11-01 02:41:07+00:00,purchase,29501031,2053013566377689091,,,255,566123263,2248a391-ce8c-4135-8602-27acf07dc7b7,255
2019-11-01 02:41:10+00:00,purchase,12707153,2053013553559896355,,,115,515472639,0bfbd0b3-2ef0-443e-9dbd-98e82df309df,115
2019-11-01 02:41:21+00:00,purchase,1201566,2172371436436455782,electronics.tablet,apple,180,516977445,782f8c35-e5d0-43de-8f74-2f708d65f5f2,180
2019-11-01 02:41:26+00:00,purchase,1004741,2053013555631882655,electronics.smartphone,xiaomi,305,512527352,78401f94-5684-4eb3-9ba0-62724ef18c7b,305
2019-11-01 02:41:28+00:00,purchase,1005105,2053013555631882655,electronics.smartphone,apple,125,544988848,d661c8f9-30d6-4b0f-b7aa-2bca5eb50abb,125
2019-11-01 02:41:36+00:00,purchase,1005121,2053013555631882655,electronics.smartphone,apple,205,560902341,db42abca-634b-4773-a84d-f4d278be3e16,205
2019-11-01 02:41:41+00:00,purchase,1005122,2053013555631882655,electronics.smartphone,apple,210,537741482,ea0da257-25a7-456a-b53b-da4dc8268471,210
2019-11-01 02:41:41+00:00,purchase,4804607,2053013554658804075,electronics.audio.headphone,elari,135,518625624,83a624a8-2246-43c9-a8d4-b1aab244d13c,135
2019-11-01 02:41:42+00:00,purchase,1004833,2053013555631882655,electronics.smartphone,samsung,265,557760558,56c1ec0f-04c6-4d2e-bf64-710a8cf6309f,265
2019-11-01 02:41:57+00:00,purchase,1004659,2053013555631882655,electronics.smartphone,samsung,145,563342866,48820e81-ee46-46a5-b9a5-5e75e9900b9d,145
2019-11-01 02:42:02+00:00,purchase,4400189,2053013555095011711,appliances.kitchen.coffee_machine,maxwell,295,521492716,bf2c2eac-ea1a-48dc-9935-4daaa2fbc645,295
2019-11-01 02:42:28+00:00,purchase,13400775,2053013557066334713,,,225,513798638,f72e5798-0c5a-4a2d-8187-7a8fee8cbb20,225
2019-11-01 02:42:30+00:00,purchase,1005100,2053013555631882655,electronics.smartphone,samsung,100,513579341,b92988bb-2356-4149-a8d9-10b84b607743,100
2019-11-01 02:42:40+00:00,purchase,1004739,2053013555631882655,electronics.smartphone,xiaomi,295,554279958,4e1633a2-ced7-45ee-b602-31ef030f7cc2,295
2019-11-01 02:42:41+00:00,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130,519128349,47488bdb-5435-46ae-9fe7-2a6976df7f8a,130
2019-11-01 02:42:41+00:00,purchase,23800024,2053013561696846593,,ecotex,220,551570636,778553f0-b231-43c4-910a-925401e9c6a6,220
2019-11-01 02:42:42+00:00,purchase,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,325,519438960,8bbcce10-c64a-448d-9c45-f18acc9c2b61,325
2019-11-01 02:42:48+00:00,purchase,1307135,2053013558920217191,computers.notebook,hp,275,529726896,0a676eae-3036-4a8e-90a9-09189f6dcb8e,275
2019-11-01 02:43:10+00:00,purchase,11900017,2084217994270999025,,,185,522335330,6ff28a1f-430f-403a-a039-2b87fb59f0aa,185
2019-11-01 02:43:13+00:00,purchase,26403693,2053013563651392361,,,315,512432653,463407e5-70ed-465f-9fb0-c5ae21cb4591,315
2019-11-01 02:43:16+00:00,purchase,1004741,2053013555631882655,electronics.smartphone,xiaomi,305,566199754,08d9ec4b-7af3-4a2a-96a8-7d2af50c1d86,305
2019-11-01 02:43:17+00:00,purchase,12704781,2053013553559896355,,nokian,255,515075737,4469e1b6-d179-49ea-ba72-2285f2fc0ea3,255
2019-11-01 02:43:37+00:00,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,185,538440830,edc4dd09-c869-45be-becd-6f2653067596,185
2019-11-01 02:43:39+00:00,purchase,1004903,2053013555631882655,electronics.smartphone,huawei,115,548837605,34fecd78-8ca6-4128-a15d-8f123639c53d,115
2019-11-01 02:43:49+00:00,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,185,560721751,4178430d-a646-4e69-98b4-43d2302c7435,185
2019-11-01 02:44:07+00:00,purchase,2701737,2053013563835941749,appliances.kitchen.refrigerators,,285,548717296,388b2d5c-158e-4608-9e3f-fc4d8063b554,285
2019-11-01 02:44:15+00:00,purchase,1004781,2053013555631882655,electronics.smartphone,huawei,255,558997994,47eb82f7-0807-4e18-927f-65148631ab79,255
2019-11-01 02:44:22+00:00,purchase,8801100,2053013555573162395,electronics.telephone,nokia,100,534492015,81605f28-47a0-48b7-9589-0dceacd65815,100
2019-11-01 02:44:22+00:00,purchase,1005205,2053013555631882655,electronics.smartphone,oppo,125,537707520,6852cb23-43a4-409f-8742-e1de1abfed65,125
2019-11-01 02:44:24+00:00,purchase,2702277,2053013563911439225,appliances.kitchen.refrigerators,lg,235,537734147,0f9ac66b-53da-4b1a-afd8-c23c8ac9ff9f,235
2019-11-01 02:44:27+00:00,purchase,22700068,2053013556168753601,,force,190,513376382,f5af08db-70cf-4d64-b514-14dcdcb3340e,190
2019-11-01 02:44:30+00:00,purchase,2401760,2053013563743667055,appliances.kitchen.hood,midea,150,516725758,f771a899-af57-44ab-b3b4-5a4975aa8efe,150
2019-11-01 02:44:35+00:00,purchase,12711366,2053013553559896355,,nexen,180,562354455,255544be-bb45-4c93-a2f3-1eaacf7223e9,180
2019-11-01 02:44:43+00:00,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130,516487172,1623899a-dc40-4eb2-a280-b4c86b4e7c39,130
2019-11-01 02:44:48+00:00,purchase,1005115,2053013555631882655,electronics.smartphone,apple,175,513239433,b063d3a0-5770-4bc6-a414-7645aa4bce33,175
2019-11-01 02:44:53+00:00,purchase,5100722,2053013553341792533,electronics.clocks,huawei,210,551573903,5ba071a6-3410-4312-80a2-06e38c2bd4a7,210
